node_index,node_id,node_name,node_type,SMILES,MW,clogp,tpsa,scaffold_cluster
18946,DB08361,"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",drug,CC1=CC(=CC=C1)NC2=NC(=NC=C2C(=O)N)N[C@@H]3CCCC[C@@H]3N,340.43100000000015,2.3093199999999996,118.95,2471
18947,DB01827,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide",drug,COC1=C(C(=C(C(=C1F)F)C(=O)N)F)F,223.12499999999994,1.3505,52.32,27
18948,DB04465,Lactose,drug,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,342.297,-5.397199999999994,189.52999999999997,1363
18949,DB04910,Oxibendazole,drug,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,249.26999999999998,2.5300000000000002,76.24,470
18950,DB07234,"3-{[(1R)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione",drug,C[C@H](C1=CC=CC=C1)NC2=C(C(=O)C2=O)NC3=CC=NC=C3,293.32599999999996,2.5943000000000005,71.09,2472
18951,DB07406,"(4R)-N-[4-({[2-(DIMETHYLAMINO)ETHYL]AMINO}CARBONYL)-1,3-THIAZOL-2-YL]-4-METHYL-1-OXO-2,3,4,9-TETRAHYDRO-1H-BETA-CARBOLINE-6-CARBOXAMIDE",drug,C[C@H]1CNC(=O)C2=C1C3=C(N2)C=CC(=C3)C(=O)NC4=NC(=CS4)C(=O)NCCN(C)C,440.5290000000002,2.0149999999999997,119.21999999999998,2473
18952,DB07430,"(10R)-10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-[1,4]diazepino[5',6':4,5]thieno[3,2-f]quinolin-8-one",drug,C[C@@H]1CNC2=C(C(=O)N1)SC3=C2C4=C(C=C3)N=C(C=C4)C5=CN=C(C=C5)C,374.4690000000001,4.3637200000000025,66.91,2474
18953,DB07728,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",drug,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C4=CC=CC=C4F,307.32800000000003,3.168700000000001,57.78,2475
18954,DB08358,"2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",drug,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C4=CC5=CC=CC=C5N=C4,340.386,3.5778000000000016,70.67,2476
18955,DB08168,Coumarin 120,drug,CC1=CC(=O)OC2=C1C=CC(=C2)N,175.18699999999998,1.6836199999999997,56.230000000000004,1019
18956,DB01955,"1,4-Butanediol",drug,C(CCO)CO,90.122,-0.24880000000000002,40.46,0
18957,DB02422,Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside,drug,CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)S[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,372.3920000000001,-4.026499999999996,169.29999999999998,2477
18958,DB02742,Kifunensine,drug,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H]2N1C(=O)C(=O)N2)O)O)O)O,232.192,-4.271899999999998,130.33,2478
18959,DB03206,Duvoglustat,drug,C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O,163.173,-2.9667999999999983,92.95,1002
18960,DB01809,"1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",drug,CC1=CC=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C(C)(C)C,281.363,3.1389200000000015,69.62,1036
18961,DB03397,Uridine-Diphosphate-N-Acetylglucosamine,drug,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,607.3550000000004,-4.649899999999994,305.85999999999996,1360
18962,DB02261,Platelet Activating Factor,drug,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C,523.6920000000002,5.6238000000000055,94.12,0
18963,DB03633,Lpc-Ether,drug,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)O,510.7170000000002,6.465200000000008,85.22000000000001,0
18964,DB04660,Choline alfoscerate,drug,C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O,257.22299999999996,-1.452599999999998,99.05000000000001,0
18965,DB02169,"9,10-Deepithio-9,10-Didehydroacanthifolicin",drug,C[C@@H]1CC[C@]2(CCCCO2)O[C@@H]1[C@@H](C)C[C@@H]([C@@H]3C(=C)[C@H]([C@H]4[C@H](O3)CC[C@]5(O4)CC[C@@H](O5)/C=C/[C@@H](C)[C@@H]6CC(=C[C@@]7(O6)[C@@H](CC[C@H](O7)C[C@](C)(C(=O)O)O)O)C)O)O,805.0150000000003,5.2136000000000084,182.82999999999998,2479
18966,DB02860,Calyculin A,drug,C[C@H]1[C@@H](C[C@@]2(C([C@H]([C@H](O2)[C@H](C[C@@H]([C@H](C)[C@@H]([C@H](C)/C=C(\C)/C(=C/C=C/C(=C\C#N)/C)/C)O)O)OC)OP(=O)(O)O)(C)C)O[C@H]1C/C=C/C3=COC(=N3)[C@@H](C)CCNC(=O)[C@H]([C@H]([C@H](COC)N(C)C)O)O)O,1009.1850000000001,4.688980000000007,286.98999999999995,2480
18967,DB04738,Motuporin,drug,C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)C(C)C)C)C(=O)O,767.9210000000002,2.5753000000000075,220.53999999999996,2481
18968,DB02016,R048-8071,drug,CN(CCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=C(C=C2)Br)F)CC=C,448.3760000000001,5.876200000000005,29.54,175
18969,DB03696,Lanosterol,drug,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,426.72900000000016,8.479100000000006,20.23,2482
18970,DB02162,5'-O-(N-Ethyl-Sulfamoyl)Adenosine,drug,CCNS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,374.37900000000013,-2.1013999999999973,174.70999999999998,122
18971,DB02183,Adenosine-5'-ditungstate,drug,,,,,-1
18972,DB02018,Amido Phenyl Pyruvic Acid,drug,C1=CC(=CC=C1CC(=O)C(=O)O)C(=N)N,206.201,0.16686999999999996,104.24,27
18973,DB04654,4-PIPERIDIN-4-YLBUTANAL,drug,C1CNCCC1CCCC=O,155.241,1.3552,29.1,1002
18974,DB04764,[4-(3-AMINOMETHYL-PHENYL)-PIPERIDIN-1-YL]-(5-PHENETHYL- PYRIDIN-3-YL)-METHANONE,drug,C1CN(CCC1C2=CC=CC(=C2)CN)C(=O)C3=CN=CC(=C3)CCC4=CC=CC=C4,399.5380000000001,4.3453000000000035,59.22,2483
18975,DB06962,JNJ-27390467,drug,C1CN(CCC12COC3=C2C=C(C=C3)CN)C(=O)C4=CC=C(O4)C#CC5=CC=CC=C5,412.48900000000015,3.704500000000002,68.7,2484
18976,DB02097,Cytidine,drug,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,243.21900000000002,-2.562999999999999,130.83,167
18977,DB02431,Cytidine-5'-Triphosphate,drug,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,483.15600000000006,-2.212,270.41999999999996,167
18978,DB04005,Uridine 5'-triphosphate,drug,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,484.1400000000001,-2.5009,264.36999999999995,87
18979,DB01810,"[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester",drug,C[C@@H](/C=C/C(=O)C=O)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2,408.4540000000001,2.352999999999999,101.57000000000001,2485
18980,DB01871,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester,drug,C1=CC=C(C=C1)C[C@@H](C(=O)CO)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,460.53000000000014,2.8130000000000006,104.73,2486
18981,DB02243,4-Morpholin-4-Yl-Piperidine-1-Carboxylic Acid [1-(3-Benzenesulfonyl-1-Propyl-Allylcarbamoyl)-2-Phenylethyl]-Amide,drug,CCC[C@@H](/C=C/S(=O)(=O)C1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)N3CCC(CC3)N4CCOCC4,582.7670000000002,3.376400000000002,108.05,2487
18982,DB03536,Benzyl N-[(2S)-5-(diaminomethylamino)-1-[[(2S)-4-fluoro-3-oxobutan-2-yl]amino]-1-oxopentan-2-yl]carbamate,drug,C[C@@H](C(=O)CF)NC(=O)[C@H](CCCNC(N)N)NC(=O)OCC1=CC=CC=C1,397.45100000000014,-0.10449999999999604,148.57,27
18983,DB03573,WRR-99,drug,CC(C)CCNC(=O)[C@@H](CCC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)O,364.4420000000001,1.1018999999999997,115.73000000000002,27
18984,DB03691,WRR-112,drug,CC(C)CCNC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)O,364.4420000000001,1.1018999999999997,115.73000000000002,27
18985,DB07913,HOMOPHENYLALANINYLMETHANE,drug,CC(=O)[C@H](CCC1=CC=CC=C1)N,177.247,1.5354999999999999,43.09,27
18986,DB08775,Benzoyl-tyrosine-alanine-fluoro-methyl ketone,drug,C[C@@H](C(=O)CF)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)OCC2=CC=CC=C2,402.42200000000014,2.2729999999999997,104.73,2485
18987,DB02144,"1,2-diacyl-sn-glycero-3-phosphoinositol",drug,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCC/C=C/CCCCCCCC,836.0739999999993,7.648500000000011,212.33999999999997,424
18988,DB03690,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",drug,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,787.1369999999993,12.356199999999985,108.36000000000001,0
18989,DB02217,Dpb-T,drug,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]3[C@@H](O2)CO[C@](O3)(C4=CC=CC=C4)P(=O)(O)O,410.319,0.5361199999999995,140.08,2488
18990,DB04672,"Cyclic 3',5'-thymidine monophosphate",drug,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)COP(=O)(O)O,304.195,-0.59208,130.85000000000002,124
18991,DB01861,Uridine diphosphate glucose,drug,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,566.3020000000004,-4.793699999999996,296.99,1360
18992,DB03041,UDP-alpha-D-glucuronic acid,drug,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)O)O,580.2850000000004,-4.701399999999995,314.06,1360
18993,DB03095,Tetramethylammonium,drug,C[N+](C)(C)C,74.14699999999999,0.3224,0.0,0
18994,DB02371,"2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid",drug,C(CS(=O)(=O)O)NC(CO)(CO)CO,229.25399999999996,-2.8204999999999987,127.09000000000002,0
18995,DB01422,Nitroxoline,drug,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],190.158,1.8485999999999998,76.26,119
18996,DB02310,"3,5,6,8-Tetramethyl-N-Methyl Phenanthrolinium",drug,CC1=CC2=C(C3=C(C=C(C=[N+]3C)C)C(=C2C)C)N=C1,251.35299999999995,3.446180000000002,16.77,2489
18997,DB02640,Fumagillin,drug,CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C,458.5510000000001,3.9154000000000027,97.89000000000001,2490
18998,DB02893,D-Methionine,drug,CSCC[C@H](C(=O)O)N,149.215,0.15140000000000003,63.31999999999999,0
18999,DB03086,"N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide",drug,CC1=CC=C(C=C1)NNC(=O)[C@H]([C@@H](CC2CCCCC2)N)O,305.4220000000001,2.09672,87.38,2491
19000,DB03396,"(2R,3R,4S,5R,6E)-3,4,5-Trihydroxy-N-[(3S,6R)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide",drug,CC(C)(C)/C=C/[C@H]([C@@H]([C@H]([C@H](C(=O)N[C@H]1CC[C@H](CNC1=O)O)OC)O)O)O,388.461,-1.5578999999999963,148.35,2334
19001,DB04108,"(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide",drug,CCSCC[C@@H]([C@@H](C(=O)N[C@@H](C)C1=CC=CC2=CC=CC=C21)O)N,346.4960000000001,2.8484000000000003,75.35,32
19002,DB04324,Ovalicin,drug,CC(=CC[C@@H]1[C@@](O1)(C)[C@]2([C@@H](C(=O)CC[C@@]2(C)O)OC)O)C,298.379,1.3601999999999999,79.29,2492
19003,DB05864,PPI-2458,drug,CC(C)[C@H](C(=O)N)NC(=O)O[C@@H]1CC[C@]2(CO2)[C@H]([C@@H]1OC)[C@@]3([C@H](O3)CC=C(C)C)C,424.5380000000002,2.2989000000000006,115.71000000000001,2490
19004,DB07309,5-BROMO-2-{[(4-CHLOROPHENYL)SULFONYL]AMINO}BENZOIC ACID,drug,C1=CC(=CC=C1S(=O)(=O)NC2=C(C=C(C=C2)Br)C(=O)O)Cl,390.64200000000005,3.6015000000000015,83.47,767
19005,DB07313,5-METHYL-2-[(PHENYLSULFONYL)AMINO]BENZOIC ACID,drug,CC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC=C2)C(=O)O,291.32800000000003,2.49402,83.47,767
19006,DB07322,"2-[(PHENYLSULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID",drug,C1CCC2=C(C1)C=CC(=C2C(=O)O)NS(=O)(=O)C3=CC=CC=C3,331.39300000000003,3.064400000000001,83.47,2493
19007,DB07323,"2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID",drug,CN(C)C/C=C\C1=C(C=CC(=C1)F)S(=O)(=O)NC2=C(C3=C(CCCC3)C=C2)C(=O)O,432.5170000000003,3.7783000000000024,86.71000000000001,2493
19008,DB07377,"N'-((2S,3R)-3-AMINO-2-HYDROXY-5-(ISOPROPYLSULFANYL)PENTANOYL)-N-3-CHLOROBENZOYL HYDRAZIDE",drug,CC(C)SCC[C@H]([C@@H](C(=O)NNC(=O)C1=CC(=CC=C1)Cl)O)N,359.8790000000001,1.3208999999999997,104.45,27
19009,DB07746,3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID,drug,CCC1=C(C(=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)F)C(=O)O)C,337.372,3.195520000000002,83.47,767
19010,DB08633,TNP-470,drug,CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)NC(=O)CCl)OC)C,401.88700000000006,2.5544000000000002,89.69000000000001,2490
19011,DB02445,2-Deoxy-2-Amino Glucitol-6-Phosphate,drug,C([C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)N)O,261.16700000000003,-3.501999999999998,173.70000000000002,0
19012,DB03951,N-acetyl-D-glucosamine-6-phosphate,drug,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)COP(=O)(O)O)O)O,301.18799999999993,-2.9605999999999986,165.78,172
19013,DB02308,"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium",drug,B1(OCCO1)OCCCC[NH3+],160.00199999999998,-0.9431999999999983,55.33,2494
19014,DB02541,4-Hydroxybutan-1-Aminium,drug,C(CCO)C[NH3+],90.14600000000002,-0.9992000000000001,47.870000000000005,0
19015,DB02585,4-(Hydroxymethyl)Benzamidine,drug,C1=CC(=CC=C1CO)C(=N)N,150.18099999999998,0.4629700000000001,70.1,27
19016,DB03129,"Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",drug,B1(OCCO1)OCCC[NH+]=C(N)N,188.016,-3.221199999999998,93.7,2494
19017,DB03637,Guanidine-3-propanol,drug,C(C[NH+]=C(N)N)CO,118.16000000000001,-3.2771999999999992,86.24000000000001,0
19018,DB04109,"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine",drug,B1(OCCO1)OCC2=CC=C(C=C2)C(=[NH2+])N,221.045,-1.3006999999999982,79.3,2495
19019,DB04369,"1,3,2-Dioxaborolan-2-Ol",drug,B1(OCCO1)O,87.871,-0.9896000000000003,38.69,2494
19020,DB03791,GW-3965,drug,C1=CC=C(C=C1)C(CN(CCCOC2=CC=CC(=C2)CC(=O)O)CC3=C(C(=CC=C3)C(F)(F)F)Cl)C4=CC=CC=C4,582.0620000000001,8.089100000000007,49.769999999999996,2496
19021,DB03848,Benzenesulfinic acid,drug,C1=CC=C(C=C1)S(=O)O,142.17899999999997,1.2672,37.3,27
19022,DB07082,"1,1,1,3,3,3-HEXAFLUORO-2-{4-[(2,2,2-TRIFLUOROETHYL)AMINO]PHENYL}PROPAN-2-OL",drug,C1=CC(=CC=C1C(C(F)(F)F)(C(F)(F)F)O)NCC(F)(F)F,341.17299999999994,3.973,32.26,27
19023,DB02546,Vorinostat,drug,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,264.3249999999999,2.4710999999999994,78.43,27
19024,DB02565,4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide,drug,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO,307.3939999999999,1.9383,81.67,27
19025,DB02917,N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide,drug,CN(C1=CC=C(C=C1)C(=O)NO)S(=O)(=O)C2=CC=C(S2)C3=CC=CC=N3,389.4580000000001,2.754200000000001,99.60000000000001,2497
19026,DB04297,Trichostatin A,drug,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,302.374,2.579300000000001,69.64,27
19027,DB07350,(2E)-N-hydroxy-3-[1-methyl-4-(phenylacetyl)-1H-pyrrol-2-yl]prop-2-enamide,drug,CN1C=C(C=C1/C=C/C(=O)NO)C(=O)CC2=CC=CC=C2,284.315,1.9691,71.33000000000001,2498
19028,DB07586,"5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE",drug,CC1=CC=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(=O)N(C)C)C3=CC=C(C=C3)C(=O)NO,417.46500000000015,3.735120000000001,98.74000000000001,2499
19029,DB03401,"1D-myo-inositol 1,4,5-trisphosphate",drug,[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O,420.093,-3.4836000000000005,260.96999999999997,424
19030,DB03727,Coproporphyrin I,drug,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C(=C(C(=N5)C=C1N2)CCC(=O)O)C)CCC(=O)O)C)C(=C3C)CCC(=O)O)CCC(=O)O,654.7200000000003,6.557040000000004,206.55999999999997,2500
19031,DB04461,Coproporphyrinogen III,drug,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O)C,660.7680000000003,4.978080000000003,212.35999999999996,2501
19032,DB02448,N-Tridecanoic Acid,drug,CCCCCCCCCCCCC(=O)O,214.34899999999996,4.382000000000003,37.3,0
19033,DB02504,[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid,drug,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OCCCP(=O)(O)O)CC(=O)N,416.4140000000002,2.9724200000000014,114.77999999999999,1224
19034,DB02936,4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid,drug,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OCCCC(=O)O)CC(=O)N,380.44400000000024,3.26942,94.55,1224
19035,DB03121,(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid,drug,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O,309.3650000000001,3.633720000000001,51.46,1224
19036,DB03471,6-phenyl-4(R)-(7-phenyl-heptanoylamino)-hexanoic acid,drug,C1=CC=C(C=C1)CCCCCCC(=O)N[C@H](CCC2=CC=CC=C2)CCC(=O)O,395.5430000000001,5.1620000000000035,66.4,2502
19037,DB03784,Elaidamide,drug,CCCCCCCC/C=C/CCCCCCCC(=O)N,281.4839999999999,5.509200000000005,43.09,0
19038,DB04112,(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate,drug,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCCSC)NC(=O)C,539.7600000000001,7.2658000000000085,94.09,0
19039,DB04287,KH064,drug,C1=CC=C(C=C1)CCCCCCC(=O)N[C@@H](CCC(=O)O)CC2=CC=C(C=C2)OCC3=CC=CC=C3,487.6400000000002,6.350900000000006,75.63000000000001,2503
19040,DB03767,Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide,drug,CC(C)C[C@@H](C(=O)N[C@@H](COCC1=CC=CC=C1)C#N)NC(=O)N2CCOCC2,402.49500000000023,1.66808,103.69,2504
19041,DB03837,Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide,drug,CC(C)C[C@H](C(=O)N[C@H](CCC1=CC=CC=C1)/C=C/S(=O)(=O)C2=CC=CC=C2)NC(=O)N3CCOCC3,527.6870000000001,3.5481000000000025,104.81,2505
19042,DB03984,Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide,drug,C1COCCN1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CSCC3=CC=CC=C3)C=O,455.5800000000002,2.2565999999999997,87.74000000000001,2506
19043,DB07520,"N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(MORPHOLIN-4-YLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",drug,C1CC1(CN)NC(=O)[C@H](CS(=O)(=O)N2CCOCC2)N[C@@H](C3=CC=C(C=C3)F)C(F)(F)F,482.5000000000001,0.6568000000000014,113.75999999999999,2507
19044,DB07587,"N-(1-CYANOCYCLOPROPYL)-3-({[(2S)-5-OXOPYRROLIDIN-2-YL]METHYL}SULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",drug,C1CC(=O)N[C@@H]1CS(=O)(=O)C[C@@H](C(=O)NC2(CC2)C#N)N[C@@H](C3=CC=C(C=C3)F)C(F)(F)F,490.4790000000001,1.253080000000001,128.16,2508
19045,DB07589,"N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(BENZYLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-HYDROXYPHENYL)ETHYL]-L-ALANINAMIDE",drug,C1CC1(CN)NC(=O)[C@H](CS(=O)(=O)CC2=CC=CC=C2)N[C@@H](C3=CC=C(C=C3)O)C(F)(F)F,485.528,2.1763000000000017,121.52,2509
19046,DB07839,"N~2~-1,3-BENZOXAZOL-2-YL-3-CYCLOHEXYL-N-{2-[(4-METHOXYPHENYL)AMINO]ETHYL}-L-ALANINAMIDE",drug,COC1=CC=C(C=C1)NCCNC(=O)[C@H](CC2CCCCC2)NC3=NC4=CC=CC=C4O3,436.5560000000002,4.815600000000003,88.42,2510
19047,DB07878,"N-[(1S)-1-{1-[(1R,3E)-1-ACETYLPENT-3-EN-1-YL]-1H-1,2,3-TRIAZOL-4-YL}-1,2-DIMETHYLPROPYL]BENZAMIDE",drug,C/C=C/C[C@H](C(=O)C)N1C=C(N=N1)[C@](C)(C(C)C)NC(=O)C2=CC=CC=C2,368.48100000000005,3.675600000000002,76.88,2511
19048,DB08195,(1R)-2-[(CYANOMETHYL)AMINO]-1-({[2-(DIFLUOROMETHOXY)BENZYL]SULFONYL}METHYL)-2-OXOETHYL MORPHOLINE-4-CARBOXYLATE,drug,C1COCCN1C(=O)O[C@@H](CS(=O)(=O)CC2=CC=CC=C2OC(F)F)C(=O)NCC#N,461.4430000000001,0.6799800000000003,135.03,2512
19049,DB08611,"2-[(2',3',4'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL",drug,C1=CC=C(C(=C1)C2=C(C(=C(C=C2)F)F)F)OCCO,268.2339999999999,3.1420000000000017,29.46,23
19050,DB08752,N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,drug,CN1CCC(CC1)(C#N)NC(=O)[C@H](CC2CCCCC2)NC(=O)N3CCOCC3,405.5430000000003,1.4713800000000006,97.69999999999999,2513
19051,DB08755,N-[(1S)-2-{[(1R)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,drug,C[C@](COCC1=CC=CC=C1)(C#N)NC(=O)[C@H](CC2CCCCC2)NC(=O)N3CCOCC3,456.58700000000044,2.9824800000000016,103.69,2514
